col_0,Partner,col_2,HS Code,Product,Year,UOM,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Period/Period %  Change (Qty),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2016-2016,KG,"5,876","4,254,969.0","10,973","7,255,133.0","11,167","8,486,168.0","6,294","4,800,755.0","1,143","811,209.0",341,"204,540.0",242,"136,080.0",0,0.0,0,0.0,"2,419","1,651,201.0","5,529","3,278,654.0","8,896","6,237,880.0","52,880","37,116,589.0",87,71,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2017-2017,KG,"7,448","5,150,593.0","4,568","3,413,421.0","3,858","2,864,473.0","1,920","1,334,515.0",589,"365,890.0",0,0.0,0,0.0,0,0.0,105,"68,087.0","3,474","1,842,451.0","9,147","4,114,856.0","8,693","3,747,276.0","39,802","22,901,562.0",-39,-34,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2018-2018,KG,"2,661","1,328,438.0","4,252","2,160,331.0","7,095","3,517,697.0","4,436","2,258,284.0","1,283","490,193.0",0,0.0,0,0.0,0,0.0,0,0.0,"1,095","653,448.0","3,975","1,776,555.0","5,603","2,690,546.0","30,401","14,875,492.0",60,63,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2019-2019,KG,"5,908","2,957,528.0","3,814","2,424,307.0","7,173","4,672,344.0","3,117","1,835,974.0",635,"295,112.0",115,"45,780.0",0,0.0,0,0.0,81,"45,360.0","4,057","1,899,666.0","6,800","2,704,054.0","8,033","2,921,562.0","39,733","19,801,687.0",-35,-18,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2020-2020,KG,"3,470","1,518,687.0","3,426","1,943,241.0","4,662","2,485,846.0","1,790","989,386.0",271,"133,020.0",0,0.0,0,0.0,0,0.0,77,"42,720.0","2,977","1,420,054.0","7,968","3,012,438.0","8,553","3,264,897.0","33,195","14,810,289.0",-1,28,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2021-2021,KG,"3,185","1,531,934.0","3,312","1,593,196.0","8,037","3,467,831.0","3,110","1,507,655.0","1,927","900,095.0",223,"122,934.0",81,"45,360.0",121,"68,040.0",38,"22,680.0",753,"307,860.0","4,991","1,824,462.0","4,019","2,403,783.0","29,797","13,795,830.0",4,4,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2022-2022,KG,"4,180","2,246,074.0","4,463","2,096,574.0","6,733","2,996,963.0","3,341","1,527,111.0",654,"296,940.0",193,"90,720.0",40,"22,680.0",0,0.0,0,0.0,431,"314,730.0","6,478","2,857,987.0","9,958","4,934,693.0","36,472","17,384,472.0",7,-7,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),3,0810500000,"KIWI FRUIT,FRESH",2023-2023,KG,"8,371","3,836,410.0","3,569","1,873,940.0","3,508","2,007,523.0","2,406","1,416,923.0",539,"294,840.0",0,0.0,0,0.0,0,0.0,127,"45,360.0","1,080","450,050.0","8,276","3,224,616.0","9,544","3,500,717.0","37,422","16,650,379.0",-57,-51,US,IT,0810500000,,Standard_Query_21600.csv
3,Italy(*),4,0810904600,"FRUITS, FRS, NES",2016-2016,KG,0,0.0,0,0.0,0,0.0,18,"22,680.0",18,"14,483.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,"37,163.0",,,US,IT,0810904600,,Standard_Query_21600.csv
4,Ecuador,1,0810904630,"DRAGON FRUIT, FR",2023-2023,KG,"2,864","1,144,998.0","5,983","3,393,539.0","5,553","2,953,260.0","5,113","2,011,238.0","4,885","1,463,246.0","5,350","1,370,326.0","4,139","1,349,290.0","3,626","1,342,469.0","4,891","2,036,829.0","5,649","3,005,241.0","4,145","2,548,401.0","5,013","3,210,676.0","57,212","25,829,513.0",109,196,US,EC,0810904630,,Standard_Query_21600.csv
4,Ecuador,1,0810904630,"DRAGON FRUIT, FR",2024-2024,KG,"3,473","1,912,245.0","6,209","3,247,997.0","5,400","2,858,957.0","4,894","2,227,088.0","3,824","1,919,647.0","4,305","1,998,070.0","3,853","2,151,525.0","3,914","2,131,950.0","3,770","1,999,043.0","4,383","2,678,690.0","4,091","2,640,003.0","4,922","3,376,832.0","53,038","29,142,047.0",79,70,US,EC,0810904630,,Standard_Query_21600.csv
4,Ecuador,1,0810904630,"DRAGON FRUIT, FR",2025-2025,KG,"4,263","3,042,276.0","4,856","3,682,627.0","4,246","2,584,863.0","4,263","2,197,950.0","4,990","1,753,271.0","5,078","2,119,157.0","3,722","2,581,659.0","3,192","2,399,623.0","3,412","2,006,643.0","4,293","2,998,391.0","3,689","2,930,108.0","3,968","3,282,496.0","49,972","31,579,064.0",14,21,US,EC,0810904630,,Standard_Query_21600.csv
4,Ecuador,1,0810904630,"DRAGON FRUIT, FR",2026-2026,KG,"3,918","3,153,596.0","4,673","3,408,263.0",,,,,,,,,,,,,,,,,,,,,"8,591","6,561,859.0",19,8,US,EC,0810904630,,Standard_Query_21600.csv
4,Ecuador,2,0810904680,"FRUITS, FRS, NES",2023-2023,KG,"1,378","562,295.0",792,"352,513.0",875,"508,070.0",985,"374,638.0",948,"281,637.0",868,"224,618.0",611,"178,810.0",689,"207,433.0",659,"251,844.0",484,"214,963.0",487,"201,053.0",483,"225,071.0","9,259","3,582,945.0",-43,-37,US,EC,0810904680,,Standard_Query_21600.csv
4,Ecuador,2,0810904680,"FRUITS, FRS, NES",2024-2024,KG,841,"247,989.0",685,"245,950.0",780,"313,480.0",381,"131,958.0",421,"128,462.0",463,"152,223.0",399,"157,556.0",499,"171,125.0",194,"80,174.0",209,"95,947.0",252,"132,406.0",231,"122,699.0","5,356","1,979,969.0",-19,-1,US,EC,0810904680,,Standard_Query_21600.csv
4,Ecuador,2,0810904680,"FRUITS, FRS, NES",2025-2025,KG,254,"122,174.0",206,"138,452.0",187,"128,175.0",181,"87,726.0",223,"98,198.0",197,"83,761.0",197,"127,411.0",146,"80,267.0",261,"112,356.0",243,"134,121.0",135,"70,076.0",300,"150,712.0","2,529","1,333,429.0",-19,13,US,EC,0810904680,,Standard_Query_21600.csv
4,Ecuador,2,0810904680,"FRUITS, FRS, NES",2026-2026,KG,221,"102,066.0",206,"106,258.0",,,,,,,,,,,,,,,,,,,,,427,"208,324.0",-6,4,US,EC,0810904680,,Standard_Query_21600.csv
4,Ecuador,3,0810904675,TOMATILLOS FR,2025-2025,KG,56,"32,516.0",45,"24,695.0",41,"20,373.0",59,"30,343.0",41,"18,275.0",62,"86,080.0",57,"38,700.0",51,"33,399.0",51,"28,930.0",29,"20,838.0",20,"15,325.0",42,"31,629.0",555,"381,103.0",-19,-24,US,EC,0810904675,,Standard_Query_21600.csv
4,Ecuador,3,0810904675,TOMATILLOS FR,2026-2026,KG,37,"21,072.0",57,"33,694.0",,,,,,,,,,,,,,,,,,,,,93,"54,766.0",53,60,US,EC,0810904675,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2015-2015,KG,21,"10,741.0",15,"7,272.0",23,"11,004.0",26,"12,740.0",22,"11,176.0",18,"9,481.0",31,"14,886.0",24,"11,614.0",31,"14,776.0",29,"14,241.0",12,"5,824.0",25,"12,082.0",278,"135,837.0",-30,-32,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2016-2016,KG,10,"4,872.0",24,"11,651.0",28,"14,690.0",37,"19,414.0",20,"10,886.0",30,"14,523.0",27,"13,572.0",29,"14,275.0",31,"15,121.0",52,"24,256.0",56,"25,968.0",40,"18,353.0",383,"187,581.0",139,139,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2017-2017,KG,49,"23,162.0",26,"12,190.0",55,"25,624.0",82,"36,590.0",74,"33,515.0",56,"28,161.0",28,"13,297.0",51,"35,550.0",71,"32,041.0",282,"55,604.0",490,"94,981.0","1,021","180,625.0","2,285","571,340.0",-46,-47,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2018-2018,KG,"1,333","245,657.0","1,246","255,260.0",689,"185,098.0",492,"118,891.0",490,"117,257.0","2,539","519,992.0",621,"142,000.0",203,"53,942.0",771,"144,009.0",503,"119,420.0",441,"116,839.0","1,109","245,604.0","10,439","2,263,969.0",-7,4,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2019-2019,KG,"1,432","416,614.0","1,554","414,340.0","2,769","730,348.0","2,200","543,045.0",839,"190,382.0","1,279","278,271.0","1,572","358,116.0",800,"189,703.0",382,"96,585.0","1,279","271,324.0","1,019","238,899.0","1,267","297,344.0","16,391","4,024,971.0",9,-1,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2020-2020,KG,"3,711","888,027.0","3,756","1,067,706.0","3,769","1,144,946.0","1,335","391,318.0","1,589","344,665.0","1,893","430,919.0","2,026","534,017.0","1,719","453,611.0","1,180","252,567.0","3,833","912,817.0","3,233","893,833.0","4,537","1,155,963.0","32,583","8,470,389.0",1,20,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,4,0810904600,"FRUITS, FRS, NES",2021-2021,KG,"3,309","860,378.0","5,345","1,676,325.0","6,906","2,413,936.0","3,750","1,211,226.0","2,488","625,063.0","2,708","507,707.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"24,507","7,294,635.0",62,95,US,EC,0810904600,,Standard_Query_21600.csv
4,Ecuador,5,0810904610,TOMATILLOS FR,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,586,"117,553.0",131,"30,477.0",199,"41,664.0",391,"134,279.0",69,"29,948.0",95,"53,032.0","1,471","406,953.0",,,US,EC,0810904610,,Standard_Query_21600.csv
4,Ecuador,5,0810904610,TOMATILLOS FR,2022-2022,KG,30,"12,893.0",60,"32,037.0",64,"30,249.0",13,"3,440.0",30,"9,988.0",26,"11,979.0",61,"25,301.0",25,"12,784.0",58,"19,526.0",64,"22,015.0",55,"32,205.0",106,"56,726.0",593,"269,143.0",98,148,US,EC,0810904610,,Standard_Query_21600.csv
4,Ecuador,5,0810904610,TOMATILLOS FR,2023-2023,KG,85,"31,951.0",62,"22,031.0",78,"35,952.0",75,"26,006.0",78,"40,544.0",72,"29,767.0",66,"28,232.0",69,"26,780.0",69,"34,957.0",60,"28,720.0",69,"33,825.0",54,"22,915.0",835,"361,680.0",-27,-31,US,EC,0810904610,,Standard_Query_21600.csv
4,Ecuador,5,0810904610,TOMATILLOS FR,2024-2024,KG,31,"11,236.0",55,"31,396.0",40,"21,678.0",28,"19,422.0",36,"23,967.0",36,"19,572.0",25,"16,236.0",64,"38,631.0",68,"26,309.0",64,"31,456.0",45,"19,341.0",41,"14,382.0",531,"273,626.0",79,179,US,EC,0810904610,,Standard_Query_21600.csv
4,Ecuador,6,0810904620,"CACTUS PEARS, FR",2024-2024,KG,0,0.0,0,0.0,97,"30,667.0",149,"37,699.0",269,"64,790.0",245,"59,899.0",33,"9,450.0",0,0.0,10,"2,115.0",0,0.0,22,"2,700.0",0,0.0,826,"207,320.0",,,US,EC,0810904620,,Standard_Query_21600.csv
4,Ecuador,7,0810904670,"RAMBUTAN, FRESH",2023-2023,KG,53,"26,755.0",8,"4,917.0",57,"25,065.0",17,"8,565.0",9,"2,205.0",49,"14,891.0",64,"20,099.0",68,"14,923.0",12,"1,655.0",19,"4,050.0",0,0.0,0,0.0,357,"123,125.0",-84,-82,US,EC,0810904670,,Standard_Query_21600.csv
4,Ecuador,7,0810904670,"RAMBUTAN, FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,452.0,0,0.0,0,0.0,0,0.0,2,452.0,,,US,EC,0810904670,,Standard_Query_21600.csv
4,Ecuador,8,0810904690,"FRUITS, FRS, NES",2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"2,604","560,171.0","1,941","467,381.0","1,923","421,663.0","5,090","1,772,131.0","5,374","2,337,552.0","3,713","1,448,310.0","20,645","7,007,208.0",,,US,EC,0810904690,,Standard_Query_21600.csv
4,Ecuador,8,0810904690,"FRUITS, FRS, NES",2022-2022,KG,"5,241","2,381,020.0","5,162","2,152,893.0","5,478","1,647,777.0","4,012","1,364,468.0","5,108","1,327,762.0","5,488","1,822,715.0","4,395","1,993,420.0","2,262","1,074,482.0","2,223","696,841.0","4,353","1,374,172.0","4,867","1,589,847.0","3,772","1,478,309.0","52,361","18,903,706.0",-2,-10,US,EC,0810904690,,Standard_Query_21600.csv
5,Israel(*),1,0810904660,"POMEGRANATES, FR",2023-2023,KG,459,"169,674.0",671,"243,156.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,246,"84,815.0","1,375","497,645.0",46,43,US,IS,0810904660,,Standard_Query_21600.csv
5,Israel(*),1,0810904660,"POMEGRANATES, FR",2024-2024,KG,"1,924","678,451.0","2,701","992,065.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,611,"212,906.0","5,236","1,883,422.0",40,46,US,IS,0810904660,,Standard_Query_21600.csv
5,Israel(*),1,0810904660,"POMEGRANATES, FR",2025-2025,KG,"3,505","1,194,714.0","1,728","584,754.0",435,"153,244.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,671","648,245.0","7,339","2,580,957.0",-51,-51,US,IS,0810904660,,Standard_Query_21600.csv
5,Israel(*),1,0810904660,"POMEGRANATES, FR",2026-2026,KG,"4,054","1,432,167.0","2,046","747,266.0",,,,,,,,,,,,,,,,,,,,,"6,099","2,179,433.0",-50,-48,US,IS,0810904660,,Standard_Query_21600.csv
5,Israel(*),2,0810904680,"FRUITS, FRS, NES",2023-2023,KG,940,"342,576.0",271,"109,900.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,211","452,476.0",-71,-68,US,IS,0810904680,,Standard_Query_21600.csv
5,Israel(*),2,0810904680,"FRUITS, FRS, NES",2026-2026,KG,0,0.0,414,"66,960.0",,,,,,,,,,,,,,,,,,,,,414,"66,960.0",,,US,IS,0810904680,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2015-2015,KG,"1,086","592,298.0",403,"199,253.0",76,"35,197.0",0,0.0,33,"15,594.0",129,"61,491.0",97,"48,956.0",0,0.0,0,0.0,0,0.0,28,"16,643.0",242,"152,433.0","2,094","1,121,865.0",-63,-66,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2016-2016,KG,431,"235,490.0",91,"51,140.0",81,"51,864.0",0,0.0,0,0.0,31,"15,844.0",0,0.0,0,0.0,0,0.0,0,0.0,78,"48,313.0",443,"261,457.0","1,155","664,108.0",-79,-78,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2017-2017,KG,"1,017","576,358.0",659,"403,372.0",101,"50,409.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,"46,826.0",187,"142,587.0","2,044","1,219,552.0",-35,-30,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2018-2018,KG,520,"281,242.0",469,"459,615.0",84,"48,178.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,072","789,035.0",-10,63,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,"15,746.0",743,"294,527.0",782,"310,273.0",,,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2020-2020,KG,589,"237,063.0",780,"311,994.0",190,"75,698.0",0,0.0,0,0.0,0,0.0,0,0.0,37,"14,940.0",0,0.0,0,0.0,158,"65,215.0",387,"154,756.0","2,141","859,666.0",32,32,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2021-2021,KG,297,"122,940.0",259,"108,000.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,111,"79,542.0",287,"209,629.0",955,"520,111.0",-13,-12,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2022-2022,KG,313,"223,599.0",474,"294,842.0",46,"36,647.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,"16,615.0",58,"16,586.0",950,"588,289.0",51,32,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2023-2023,KG,566,"186,174.0",689,"160,718.0",119,"32,661.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,374","379,553.0",22,-14,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2024-2024,KG,0,0.0,482,"99,753.0",223,"49,038.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,705,"148,791.0",,,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2025-2025,KG,329,"86,238.0",811,"232,203.0",909,"243,339.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"2,048","561,780.0",147,169,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),3,0810700000,"PERSIMMONS, FR",2026-2026,KG,147,"48,380.0",89,"32,694.0",,,,,,,,,,,,,,,,,,,,,236,"81,074.0",-39,-32,US,IS,0810700000,,Standard_Query_21600.csv
5,Israel(*),4,0810904600,"FRUITS, FRS, NES",2016-2016,KG,6,"1,182.0",28,"5,259.0",8,"2,856.0",0,0.0,0,0.0,0,0.0,30,"4,083.0",19,"2,784.0",29,"3,820.0",94,"43,372.0",32,"7,388.0",6,888.0,252,"71,632.0",399,345,US,IS,0810904600,,Standard_Query_21600.csv
5,Israel(*),4,0810904600,"FRUITS, FRS, NES",2017-2017,KG,24,"6,495.0",15,"3,372.0",59,"14,772.0",0,0.0,0,0.0,0,0.0,3,144.0,30,"4,860.0",38,"5,080.0",119,"21,411.0",73,"11,198.0",71,"21,402.0",432,"88,734.0",-34,-48,US,IS,0810904600,,Standard_Query_21600.csv
5,Israel(*),4,0810904600,"FRUITS, FRS, NES",2018-2018,KG,73,"20,290.0",44,"5,878.0",3,560.0,0,0.0,0,0.0,0,0.0,21,"4,247.0",68,"10,718.0",58,"9,749.0",57,"10,475.0",42,"7,007.0",6,869.0,372,"69,793.0",-40,-71,US,IS,0810904600,,Standard_Query_21600.csv
5,Israel(*),4,0810904600,"FRUITS, FRS, NES",2019-2019,KG,241,"88,372.0",26,"5,000.0",0,0.0,0,0.0,0,0.0,0,0.0,4,530.0,0,0.0,3,380.0,34,"4,705.0",14,"2,068.0",151,"47,303.0",472,"148,358.0",-89,-94,US,IS,0810904600,,Standard_Query_21600.csv
5,Israel(*),4,0810904600,"FRUITS, FRS, NES",2020-2020,KG,824,"323,953.0",837,"354,600.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,880.0,0,0.0,133,"53,242.0","1,801","732,675.0",2,9,US,IS,0810904600,,Standard_Query_21600.csv
5,Israel(*),4,0810904600,"FRUITS, FRS, NES",2021-2021,KG,"1,106","418,212.0",262,"106,010.0",52,"16,368.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,421","540,590.0",-76,-75,US,IS,0810904600,,Standard_Query_21600.csv
5,Israel(*),5,0810904610,TOMATILLOS FR,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,172,"55,678.0",172,"55,678.0",,,US,IS,0810904610,,Standard_Query_21600.csv
5,Israel(*),5,0810904610,TOMATILLOS FR,2022-2022,KG,171,"55,263.0",395,"130,117.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,302,"89,496.0",753,"241,839.0","1,621","516,715.0",131,135,US,IS,0810904610,,Standard_Query_21600.csv
5,Israel(*),5,0810904610,TOMATILLOS FR,2023-2023,KG,"1,552","569,198.0",53,"19,008.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,605","588,206.0",-97,-97,US,IS,0810904610,,Standard_Query_21600.csv
5,Israel(*),5,0810904610,TOMATILLOS FR,2024-2024,KG,178,"74,994.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,178,"74,994.0",,,US,IS,0810904610,,Standard_Query_21600.csv
5,Israel(*),6,0810904690,"FRUITS, FRS, NES",2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,"17,856.0","1,553","512,000.0","1,607","529,856.0",,,US,IS,0810904690,,Standard_Query_21600.csv
5,Israel(*),6,0810904690,"FRUITS, FRS, NES",2022-2022,KG,"1,626","539,387.0",635,"212,900.0",270,"90,108.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98,"35,712.0",852,"304,701.0","3,483","1,182,808.0",-61,-61,US,IS,0810904690,,Standard_Query_21600.csv
6,Vietnam,1,0810904680,"FRUITS, FRS, NES",2023-2023,KG,495,"166,811.0",194,"61,571.0",284,"132,780.0",439,"152,833.0",466,"189,875.0",393,"143,179.0",146,"89,160.0",280,"161,995.0",495,"191,022.0",413,"123,105.0",202,"60,474.0",353,"146,508.0","4,160","1,619,313.0",-61,-63,US,VM,0810904680,,Standard_Query_21600.csv
6,Vietnam,1,0810904680,"FRUITS, FRS, NES",2024-2024,KG,583,"198,930.0",589,"243,206.0",570,"223,915.0",565,"245,420.0",676,"293,410.0",373,"188,120.0",593,"213,857.0",379,"212,495.0",305,"151,270.0",355,"149,078.0",566,"200,875.0",523,"234,924.0","6,076","2,555,500.0",1,22,US,VM,0810904680,,Standard_Query_21600.csv
6,Vietnam,1,0810904680,"FRUITS, FRS, NES",2025-2025,KG,"1,039","400,351.0",548,"224,937.0",361,"153,147.0","1,177","499,895.0","1,026","484,710.0",664,"347,520.0",813,"427,655.0",798,"405,266.0",416,"191,840.0",602,"311,090.0",572,"260,002.0",565,"274,189.0","8,582","3,980,602.0",-47,-44,US,VM,0810904680,,Standard_Query_21600.csv
6,Vietnam,1,0810904680,"FRUITS, FRS, NES",2026-2026,KG,662,"328,643.0",970,"421,730.0",,,,,,,,,,,,,,,,,,,,,"1,632","750,373.0",47,28,US,VM,0810904680,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,"1,800.0",3,"1,800.0",,,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2016-2016,KG,5,900.0,7,"4,500.0",2,"1,800.0",5,"2,436.0",2,900.0,0,0.0,0,0.0,0,0.0,0,0.0,7,900.0,0,0.0,0,0.0,29,"11,436.0",23,400,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2018-2018,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,"11,975.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,"11,975.0",,,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,209,"73,866.0",209,"73,866.0",,,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2020-2020,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,"16,200.0",20,"7,500.0",0,0.0,0,0.0,83,"23,700.0",,,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,65,"16,200.0",0,0.0,64,"16,200.0",148,"38,321.0",160,"53,210.0",413,"113,350.0",52,"15,820.0",119,"29,380.0","1,020","282,481.0",,,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2022-2022,KG,141,"33,350.0",312,"106,943.0",21,"6,677.0",59,"19,006.0",36,"16,200.0",202,"29,066.0",0,0.0,178,"46,358.0",138,"31,758.0",421,"85,369.0",202,"50,321.0",16,"7,800.0","1,726","432,848.0",121,221,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2023-2023,KG,6,"2,008.0",75,"40,852.0",170,"59,202.0",61,"27,384.0",143,"47,510.0",30,"15,600.0",332,"95,579.0",249,"102,901.0",198,"64,740.0",63,"17,040.0",44,"12,404.0",42,"18,548.0","1,412","503,768.0","1,091","1,934",US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2024-2024,KG,6,"1,029.0",85,"25,264.0",0,0.0,0,0.0,109,"18,132.0",456,"87,576.0",291,"58,260.0",323,"105,560.0",178,"52,265.0",413,"153,847.0",10,"3,690.0",21,"18,720.0","1,893","524,343.0","1,416","2,355",US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2025-2025,KG,25,"5,108.0",22,"18,720.0",23,"4,800.0",116,"49,644.0",150,"105,566.0",221,"114,293.0",524,"233,785.0",145,"49,275.0",82,"53,040.0",5,"13,632.0",99,"71,460.0",58,"17,401.0","1,470","736,724.0",-10,266,US,VM,0810600000,,Standard_Query_21600.csv
6,Vietnam,2,0810600000,"DURIANS, FRESH",2026-2026,KG,55,"12,624.0",302,"89,179.0",,,,,,,,,,,,,,,,,,,,,356,"101,803.0",451,606,US,VM,0810600000,,Standard_Query_21600.csv
